STEVAL-MKI196V1 (LSM6DSO)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	A_X [deg] 	 A_Y [deg] 	 A_Z [deg] 	G_X [dps] 	 G_Y [dps] 	 G_Z [dps] 	
-19 	 16 	 1017 	-1 	 0 	 88 	-0.63 	 0.35875 	 0.41125 	
-22 	 15 	 1016 	-1 	 0 	 88 	-0.525 	 0.44625 	 0.27125 	
-39 	 -4 	 1016 	-2 	 0 	 87 	-0.7 	 0.3325 	 0.53375 	
-117 	 37 	 1010 	-6 	 2 	 83 	-1.785 	 -0.21875 	 5.18 	
-60 	 11 	 1020 	-3 	 0 	 86 	-2.38 	 -0.385 	 13.16 	
-58 	 11 	 1020 	-3 	 0 	 86 	-1.5925 	 0.105 	 17.6925 	
-46 	 5 	 1016 	-2 	 0 	 87 	-1.155 	 0.13125 	 21.735 	
-31 	 -3 	 1020 	-1 	 0 	 88 	-1.05875 	 0.23625 	 24.4125 	
-9 	 -8 	 1011 	0 	 0 	 89 	-1.32125 	 0.42 	 25.305 	
13 	 -21 	 1020 	0 	 -1 	 88 	-1.5225 	 0.06125 	 23.7825 	
7 	 -15 	 1017 	0 	 0 	 90 	-1.40875 	 0.04375 	 19.8188 	
-10 	 -23 	 1024 	0 	 -1 	 88 	-1.21625 	 0.55125 	 16.3188 	
-15 	 -12 	 1012 	0 	 0 	 89 	-0.63875 	 1.02375 	 14.9188 	
4 	 -22 	 1031 	0 	 -1 	 88 	-0.07 	 0.88375 	 13.86 	
31 	 -8 	 1010 	1 	 0 	 88 	0.7525 	 1.40875 	 10.9288 	
13 	 -10 	 1026 	0 	 0 	 89 	0.79625 	 1.715 	 6.36125 	
0 	 -6 	 1004 	0 	 0 	 90 	0.51625 	 1.46125 	 2.79125 	
-17 	 1 	 1020 	0 	 0 	 89 	0.30625 	 1.23375 	 0.8575 	
-40 	 -50 	 1026 	-2 	 -2 	 87 	0.37625 	 1.12875 	 -0.3325 	
-40 	 -1 	 1015 	-2 	 0 	 87 	0.9975 	 1.47875 	 1.21625 	
-24 	 -37 	 1010 	-1 	 -2 	 87 	1.12 	 1.505 	 3.36875 	
0 	 -29 	 1012 	0 	 -1 	 88 	1.1025 	 1.16375 	 3.49125 	
-3 	 -36 	 1025 	0 	 -2 	 87 	1.1025 	 1.61875 	 2.87875 	
6 	 -20 	 1018 	0 	 -1 	 88 	1.16375 	 0.91875 	 1.1025 	
8 	 -36 	 1014 	0 	 -2 	 87 	0.8225 	 0.91 	 -1.21625 	
-3 	 -9 	 1008 	0 	 0 	 90 	1.05 	 1.225 	 -3.01 	
-14 	 -6 	 1032 	0 	 0 	 89 	0.69125 	 0.86625 	 -4.235 	
-25 	 -6 	 1027 	-1 	 0 	 88 	0.77 	 1.14625 	 -4.655 	
-21 	 13 	 1012 	-1 	 0 	 88 	0.35 	 0.41125 	 -4.41875 	
-20 	 -5 	 1004 	-1 	 0 	 88 	0.21 	 0.105 	 -4.2525 	
-40 	 0 	 1031 	-2 	 0 	 87 	0.34125 	 0.8575 	 -3.57 	
-30 	 -4 	 1012 	-1 	 0 	 88 	0.07875 	 1.1025 	 -2.3625 	
-35 	 3 	 1026 	-2 	 0 	 87 	0.07875 	 1.26 	 -1.25125 	
-18 	 -6 	 1006 	-1 	 0 	 88 	0.46375 	 0.76125 	 -0.245 	
-17 	 -5 	 1017 	0 	 0 	 89 	0.41125 	 0.91875 	 0.1225 	
-3 	 -3 	 1023 	0 	 0 	 90 	0.0525 	 0.67375 	 -0.93625 	
-26 	 -9 	 1012 	-1 	 0 	 88 	0.63 	 1.365 	 -2.6425 	
-34 	 14 	 1019 	-1 	 0 	 88 	-0.25375 	 0.595 	 -3.38625 	
-58 	 6 	 1022 	-3 	 0 	 86 	-0.07875 	 1.575 	 -2.8175 	
-54 	 47 	 1018 	-3 	 2 	 86 	0.30625 	 1.575 	 -0.86625 	
-54 	 -20 	 1017 	-3 	 -1 	 86 	0.18375 	 0.90125 	 2.30125 	
-25 	 18 	 1016 	-1 	 1 	 88 	0.0175 	 1.33875 	 4.97 	
-19 	 -1 	 1012 	-1 	 0 	 88 	-0.0875 	 0.455 	 6.22125 	
19 	 0 	 1008 	1 	 0 	 88 	-1.23375 	 -1.8725 	 6.4575 	
4 	 -8 	 1021 	0 	 0 	 90 	-0.5075 	 0.2275 	 4.43625 	
-9 	 -5 	 1020 	0 	 0 	 89 	-0.55125 	 0.595 	 2.1875 	
-36 	 -2 	 1020 	-2 	 0 	 87 	0.28 	 0.6475 	 1.51375 	
-34 	 1 	 1030 	-1 	 0 	 88 	-0.9625 	 0.3325 	 1.6975 	
-39 	 12 	 1007 	-2 	 0 	 87 	-0.67375 	 0.67375 	 1.88125 	
-49 	 8 	 1015 	-2 	 0 	 87 	-0.6125 	 0.83125 	 2.86125 	
-47 	 8 	 1014 	-2 	 0 	 87 	-0.27125 	 0.91 	 5.355 	
-16 	 -6 	 1006 	0 	 0 	 89 	0.0175 	 1.19875 	 7.315 	
-25 	 -4 	 1024 	-1 	 0 	 88 	-0.0175 	 1.1725 	 6.755 	
-24 	 1 	 1022 	-1 	 0 	 88 	-0.175 	 -0.4025 	 5.76625 	
-23 	 -25 	 1020 	-1 	 -1 	 88 	0.1225 	 1.11125 	 5.03125 	
-31 	 -22 	 1037 	-1 	 -1 	 88 	0.07875 	 1.14625 	 4.48 	
-11 	 -4 	 1004 	0 	 0 	 89 	0.0525 	 0.70875 	 3.56125 	
-19 	 -29 	 1016 	-1 	 -1 	 88 	-0.06125 	 0.8225 	 3.08875 	
-9 	 11 	 1017 	0 	 0 	 89 	0.385 	 1.33875 	 3.12375 	
7 	 -41 	 1016 	0 	 -2 	 87 	-0.18375 	 0.51625 	 2.5025 	
4 	 -57 	 1031 	0 	 -3 	 86 	0.69125 	 0.91 	 0.315 	
15 	 -19 	 1010 	0 	 -1 	 88 	1.21625 	 1.98625 	 -2.8175 	
-5 	 -40 	 1016 	0 	 -2 	 87 	0.8925 	 1.44375 	 -6.09875 	
-17 	 -29 	 1029 	0 	 -1 	 88 	0.14875 	 0.14875 	 -8.37375 	
-1 	 -37 	 1006 	0 	 -2 	 87 	0.49 	 0.28 	 -7.98 	
2 	 14 	 993 	0 	 0 	 90 	0.28 	 0.37625 	 -7.9275 	
-24 	 -40 	 1059 	-1 	 -2 	 87 	-0.8925 	 0.14875 	 -8.925 	
-6 	 35 	 982 	0 	 2 	 87 	-0.3675 	 0.02625 	 -10.1063 	
-31 	 23 	 1030 	-1 	 1 	 88 	-0.93625 	 0.0875 	 -10.465 	
-46 	 27 	 1015 	-2 	 1 	 87 	-1.8025 	 0.35 	 -10.395 	
-71 	 37 	 1013 	-4 	 2 	 85 	-2.72125 	 -0.48125 	 -8.72375 	
-81 	 18 	 1019 	-4 	 1 	 85 	-4.03375 	 -1.8375 	 -5.04875 	
-79 	 32 	 1005 	-4 	 1 	 85 	-3.68375 	 -1.51375 	 0.0525 	
-45 	 -9 	 1013 	-2 	 0 	 87 	-3.50875 	 -1.82875 	 5.74875 	
-22 	 15 	 1018 	-1 	 0 	 88 	-3.17625 	 0.175 	 9.00375 	
5 	 -8 	 1023 	0 	 0 	 90 	-3.6225 	 -1.295 	 8.75875 	
-2 	 5 	 1032 	0 	 0 	 90 	-2.75625 	 -0.53375 	 6.06375 	
-1 	 23 	 1004 	0 	 1 	 88 	-2.205 	 -0.035 	 2.58125 	
-13 	 31 	 1008 	0 	 1 	 88 	-2.7475 	 -0.6825 	 0.25375 	
-31 	 33 	 1031 	-1 	 1 	 88 	-1.47875 	 0.595 	 -0.07875 	
-18 	 34 	 1026 	-1 	 1 	 88 	-2.45 	 -0.27125 	 -0.2275 	
-10 	 50 	 1006 	0 	 2 	 87 	-1.855 	 0.315 	 -0.5775 	
-22 	 48 	 1023 	-1 	 2 	 87 	-2.21375 	 0.42875 	 -2.3625 	
-33 	 56 	 1008 	-1 	 3 	 86 	-1.86375 	 0.0875 	 -3.21125 	
-43 	 23 	 1030 	-2 	 1 	 87 	-1.6975 	 0.8925 	 -2.33625 	
-34 	 50 	 1012 	-1 	 2 	 87 	-0.39375 	 3.3075 	 -0.2625 	
-37 	 24 	 1021 	-2 	 1 	 87 	-0.42 	 4.66375 	 0.9625 	
-28 	 29 	 1009 	-1 	 1 	 88 	0.09625 	 4.83875 	 1.5225 	
-46 	 58 	 1020 	-2 	 3 	 86 	0.90125 	 5.88875 	 2.835 	
-9 	 17 	 1016 	0 	 0 	 89 	-0.5775 	 0.8575 	 4.47125 	
-8 	 36 	 1010 	0 	 2 	 87 	-0.315 	 1.86375 	 4.725 	
2 	 10 	 1027 	0 	 0 	 90 	-1.19875 	 0.35 	 3.955 	
-2 	 5 	 1026 	0 	 0 	 90 	-1.365 	 0.07875 	 1.91625 	
-18 	 15 	 1013 	-1 	 0 	 88 	-1.28625 	 0.42875 	 0.49 	
-34 	 -1 	 1023 	-1 	 0 	 88 	-1.53125 	 0.3675 	 0.7525 	
-9 	 18 	 1007 	0 	 1 	 88 	-1.25125 	 0.62125 	 2.66 	
-5 	 0 	 1008 	0 	 0 	 90 	-1.365 	 0.63875 	 3.89375 	
4 	 -5 	 1016 	0 	 0 	 90 	-1.3825 	 0.83125 	 3.115 	
-7 	 -3 	 1019 	0 	 0 	 90 	-1.05875 	 0.67375 	 1.1375 	
-34 	 0 	 1025 	-1 	 0 	 88 	-0.84875 	 0.67375 	 0.4725 	
-8 	 -7 	 1024 	0 	 0 	 90 	-1.2775 	 0.2275 	 0.7 	
-35 	 15 	 1015 	-1 	 0 	 88 	-0.06125 	 0.77875 	 0.42 	
-26 	 7 	 1024 	-1 	 0 	 88 	-0.1575 	 0.5075 	 1.02375 	
-2 	 -1 	 1017 	0 	 0 	 90 	-0.2625 	 0.91 	 1.54 	
9 	 24 	 996 	0 	 1 	 88 	-0.67375 	 0.245 	 0.3675 	
-12 	 -21 	 1030 	0 	 -1 	 88 	-0.67375 	 0.67375 	 -2.94875 	
-21 	 3 	 1009 	-1 	 0 	 88 	-0.245 	 0.13125 	 -5.6875 	
-43 	 17 	 1002 	-2 	 1 	 87 	0.25375 	 0.48125 	 -5.81 	
-76 	 -11 	 1041 	-4 	 0 	 85 	0.2625 	 1.32125 	 -3.36875 	
-37 	 16 	 1025 	-2 	 0 	 87 	0.84875 	 0.9625 	 -0.3675 	
-19 	 -10 	 1012 	-1 	 0 	 88 	1.07625 	 0.98875 	 1.19 	
-10 	 9 	 1021 	0 	 0 	 89 	0.3325 	 0.7 	 0.8225 	
-3 	 -12 	 1016 	0 	 0 	 90 	0.21875 	 0.9275 	 -0.8225 	
-8 	 2 	 996 	0 	 0 	 89 	0.42875 	 0.98 	 -3.8675 	
-55 	 31 	 1011 	-3 	 1 	 86 	-0.09625 	 0.7175 	 -5.87125 	
-55 	 4 	 1021 	-3 	 0 	 86 	0.035 	 1.26 	 -4.7075 	
-52 	 43 	 1021 	-2 	 2 	 87 	0.1225 	 0.56 	 -1.3475 	
-39 	 37 	 1032 	-2 	 2 	 87 	-0.105 	 0.77 	 1.82875 	
-22 	 35 	 1008 	-1 	 2 	 87 	0.2625 	 0.77875 	 2.94875 	
-20 	 36 	 1015 	-1 	 2 	 87 	0.51625 	 1.18125 	 3.26375 	
-20 	 40 	 1000 	-1 	 2 	 87 	0.4025 	 0.875 	 2.72125 	
-21 	 31 	 1023 	-1 	 1 	 88 	-0.83125 	 0.5075 	 2.87875 	
-29 	 24 	 1033 	-1 	 1 	 88 	-0.2975 	 0.735 	 2.51125 	
-19 	 27 	 1015 	-1 	 1 	 88 	-0.3325 	 0.42875 	 2.17875 	
-21 	 31 	 1015 	-1 	 1 	 88 	0.16625 	 1.30375 	 1.77625 	
-28 	 34 	 1010 	-1 	 1 	 88 	-0.9275 	 -0.525 	 1.575 	
-45 	 31 	 1014 	-2 	 1 	 87 	-0.60375 	 0.65625 	 1.96875 	
-45 	 50 	 1022 	-2 	 2 	 87 	-0.74375 	 0.28875 	 3.64 	
-48 	 34 	 1023 	-2 	 1 	 87 	-0.7 	 0.49 	 5.5825 	
-32 	 41 	 1015 	-1 	 2 	 87 	-0.525 	 0.53375 	 7.25375 	
-31 	 32 	 1025 	-1 	 1 	 88 	-0.09625 	 1.12 	 9.61625 	
8 	 24 	 1011 	0 	 1 	 88 	-0.49875 	 0.60375 	 11.2525 	
10 	 10 	 1007 	0 	 0 	 89 	-0.34125 	 0.69125 	 9.415 	
0 	 19 	 1019 	0 	 1 	 88 	-0.58625 	 1.19 	 6.11625 	
3 	 22 	 1035 	0 	 1 	 88 	-1.70625 	 -0.55125 	 3.85875 	
-13 	 33 	 1016 	0 	 1 	 88 	-1.0325 	 0.7525 	 1.89 	
-33 	 38 	 1018 	-1 	 2 	 87 	-0.875 	 0.805 	 1.12 	
-49 	 41 	 1009 	-2 	 2 	 87 	-0.595 	 0.97125 	 2.0125 	
-46 	 23 	 1017 	-2 	 1 	 87 	-0.49875 	 1.07625 	 4.01625 	
-40 	 19 	 1021 	-2 	 1 	 87 	-0.88375 	 0.4375 	 5.7925 	
-35 	 16 	 1017 	-1 	 0 	 88 	-0.39375 	 0.74375 	 7.70875 	
-34 	 5 	 1018 	-1 	 0 	 88 	-0.65625 	 0.72625 	 9.30125 	
-13 	 2 	 1022 	0 	 0 	 89 	-0.7525 	 0.8225 	 10.1675 	
-8 	 11 	 1026 	0 	 0 	 90 	-1.0325 	 0.42875 	 10.045 	
-8 	 3 	 1006 	0 	 0 	 90 	-0.79625 	 1.07625 	 9.26625 	
-8 	 14 	 1021 	0 	 0 	 90 	-0.84 	 1.1725 	 8.085 	
-20 	 4 	 1014 	-1 	 0 	 88 	-0.84875 	 0.95375 	 6.8775 	
-16 	 5 	 1013 	0 	 0 	 89 	-0.875 	 0.84 	 6.3875 	
-4 	 -5 	 1024 	0 	 0 	 90 	-0.49875 	 0.74375 	 6.195 	
-6 	 -6 	 1020 	0 	 0 	 90 	-0.42 	 0.525 	 5.18 	
-5 	 -5 	 1025 	0 	 0 	 90 	-0.30625 	 0.70875 	 4.375 	
-10 	 -7 	 1019 	0 	 0 	 89 	0 	 0.665 	 2.1875 	
-31 	 -21 	 1031 	-1 	 -1 	 88 	0.32375 	 1.26 	 0.245 	
-13 	 2 	 1002 	0 	 0 	 89 	0.315 	 0.5425 	 -0.14875 	
-24 	 -13 	 1023 	-1 	 0 	 88 	-0.07 	 0.4375 	 -0.28 	
-20 	 -14 	 1013 	-1 	 0 	 88 	0.49875 	 0.8925 	 -0.41125 	
-18 	 -10 	 1016 	-1 	 0 	 88 	0.88375 	 1.225 	 1.1375 	
-6 	 3 	 1016 	0 	 0 	 90 	0.98 	 0.90125 	 2.4325 	
1 	 -10 	 1032 	0 	 0 	 90 	0.0875 	 -0.00875 	 1.0325 	
-11 	 10 	 1013 	0 	 0 	 89 	0.65625 	 0.4375 	 -0.6125 	
-22 	 12 	 1009 	-1 	 0 	 88 	0.49 	 0.84875 	 -1.58375 	
-33 	 2 	 1020 	-1 	 0 	 88 	0.245 	 0.81375 	 -2.3625 	
-36 	 26 	 1026 	-2 	 1 	 87 	-0.1925 	 0.945 	 -2.2925 	
-31 	 20 	 1013 	-1 	 1 	 88 	-0.21 	 0.74375 	 -2.1875 	
-47 	 -5 	 1021 	-2 	 0 	 87 	0.13125 	 0.65625 	 -1.47875 	
-39 	 -7 	 1014 	-2 	 0 	 87 	0.3675 	 0.90125 	 0.42 	
-31 	 2 	 1011 	-1 	 0 	 88 	-0.0175 	 0.56875 	 1.79375 	
-25 	 6 	 1019 	-1 	 0 	 88 	-0.14 	 0.37625 	 3.03625 	
-15 	 0 	 1023 	0 	 0 	 89 	0.11375 	 0.6475 	 4.1475 	
-15 	 16 	 1026 	0 	 0 	 89 	0.21 	 1.0325 	 4.90875 	
0 	 10 	 1016 	0 	 0 	 90 	-0.2975 	 0.46375 	 4.48875 	
-2 	 0 	 1018 	0 	 0 	 90 	-0.2625 	 0.35 	 3.15 	
-1 	 9 	 1013 	0 	 0 	 90 	0.41125 	 0.55125 	 1.785 	
-8 	 -7 	 1016 	0 	 0 	 90 	0.60375 	 0.63875 	 -0.25375 	
-12 	 -15 	 1016 	0 	 0 	 89 	0.7875 	 0.7 	 -1.44375 	
-23 	 0 	 1016 	-1 	 0 	 88 	1.085 	 0.98 	 -1.5225 	
-24 	 -18 	 1038 	-1 	 -1 	 88 	0.1225 	 -0.21875 	 -1.32125 	
-16 	 34 	 1000 	0 	 1 	 88 	0.1925 	 0.42875 	 -1.14625 	
-35 	 6 	 1035 	-1 	 0 	 88 	-0.56 	 0.83125 	 -0.60375 	
-23 	 29 	 1008 	-1 	 1 	 88 	-0.06125 	 0.9275 	 -0.7525 	
-16 	 48 	 1014 	0 	 2 	 87 	-0.70875 	 0.79625 	 -0.46375 	
-6 	 27 	 1011 	0 	 1 	 88 	-0.63875 	 0.35 	 -0.58625 	
-10 	 9 	 1019 	0 	 0 	 89 	-0.81375 	 0.56 	 -2.6075 	
-32 	 19 	 1008 	-1 	 1 	 88 	-1.18125 	 -0.39375 	 -4.06 	
-45 	 5 	 1049 	-2 	 0 	 87 	-1.61 	 0.2275 	 -4.52375 	
-44 	 51 	 1008 	-2 	 2 	 87 	-0.175 	 1.05875 	 -3.6575 	
-54 	 52 	 1000 	-3 	 2 	 86 	-1.015 	 -0.00875 	 -2.1525 	
-58 	 53 	 1029 	-3 	 2 	 86 	-1.155 	 0.14875 	 -0.51625 	
-46 	 45 	 1026 	-2 	 2 	 87 	-0.63875 	 0.76125 	 2.1175 	
-24 	 56 	 998 	-1 	 3 	 86 	-0.6475 	 0.6125 	 4.9 	
-24 	 32 	 1015 	-1 	 1 	 88 	-0.49 	 0.525 	 4.935 	
-29 	 20 	 1024 	-1 	 1 	 88 	-0.67375 	 0.63875 	 4.7075 	
-12 	 32 	 1009 	0 	 1 	 88 	-0.65625 	 0.14 	 4.83 	
-27 	 10 	 1021 	-1 	 0 	 88 	-0.27125 	 0.98875 	 3.96375 	
-13 	 10 	 1017 	0 	 0 	 89 	-0.44625 	 0.665 	 3.70125 	
9 	 1 	 1027 	0 	 0 	 89 	-0.6125 	 0.6825 	 3.40375 	
31 	 4 	 1013 	1 	 0 	 88 	-0.4725 	 0.76125 	 1.77625 	
10 	 -25 	 1020 	0 	 -1 	 88 	-0.56 	 1.00625 	 -1.81125 	
-18 	 6 	 1023 	-1 	 0 	 88 	-0.9275 	 0.2975 	 -5.39 	
-48 	 1 	 1008 	-2 	 0 	 87 	-1.0675 	 0.2975 	 -6.02 	
-55 	 6 	 1014 	-3 	 0 	 86 	-1.16375 	 0.6475 	 -2.6075 	
-32 	 28 	 1022 	-1 	 1 	 88 	-1.4 	 0.84875 	 0.72625 	
-23 	 6 	 1016 	-1 	 0 	 88 	-1.54 	 0.72625 	 1.32125 	
-34 	 4 	 1018 	-1 	 0 	 88 	-1.61875 	 0.9625 	 1.085 	
-14 	 0 	 1018 	0 	 0 	 89 	-1.9775 	 0.595 	 1.54 	
-21 	 -14 	 1017 	-1 	 0 	 88 	-1.53125 	 0.7175 	 1.77625 	
-25 	 -17 	 1023 	-1 	 0 	 88 	-1.575 	 0.69125 	 2.9575 	
-56 	 -16 	 1017 	-3 	 0 	 86 	-1.505 	 0.805 	 4.9875 	
-34 	 -2 	 1023 	-1 	 0 	 88 	-2.03 	 -0.20125 	 8.295 	
-42 	 -7 	 1029 	-2 	 0 	 87 	-1.19875 	 1.16375 	 11.0338 	
-42 	 -4 	 988 	-2 	 0 	 87 	-0.7875 	 0.7175 	 12.3463 	
-21 	 -15 	 1031 	-1 	 0 	 88 	-1.085 	 0.63875 	 13.7725 	
1 	 13 	 1012 	0 	 0 	 90 	-0.86625 	 1.07625 	 15.5575 	
2 	 2 	 1027 	0 	 0 	 90 	-1.0675 	 0.77875 	 14.5163 	
-1 	 1 	 1020 	0 	 0 	 90 	-1.0675 	 1.1725 	 10.3163 	
-11 	 4 	 1015 	0 	 0 	 89 	-1.21625 	 1.00625 	 6.43125 	
-12 	 8 	 1023 	0 	 0 	 89 	-1.4875 	 1.11125 	 4.48 	
-34 	 20 	 1015 	-1 	 1 	 88 	-1.44375 	 2.09125 	 2.44125 	
-33 	 20 	 1015 	-1 	 1 	 88 	-1.72375 	 0.46375 	 0.48125 	
-49 	 40 	 1012 	-2 	 2 	 87 	-1.54875 	 0.84 	 0.23625 	
-72 	 26 	 1031 	-3 	 1 	 86 	-1.4525 	 0.62125 	 1.9425 	
-81 	 24 	 1016 	-4 	 1 	 85 	-0.84875 	 1.2775 	 5.08375 	
-74 	 51 	 1019 	-4 	 2 	 85 	-0.67375 	 0.74375 	 8.67125 	
-51 	 7 	 1013 	-2 	 0 	 87 	-0.90125 	 0.32375 	 14.595 	
3 	 24 	 1012 	0 	 1 	 88 	-0.56875 	 0.88375 	 18.48 	
22 	 -2 	 1017 	1 	 0 	 88 	-0.83125 	 1.40875 	 16.5813 	
29 	 2 	 1020 	1 	 0 	 88 	-1.1725 	 0.79625 	 11.0163 	
29 	 21 	 1021 	1 	 1 	 88 	-1.12875 	 0.93625 	 4.9175 	
6 	 14 	 1020 	0 	 0 	 90 	-1.18125 	 0.90125 	 -0.42875 	
-30 	 20 	 1018 	-1 	 1 	 88 	-1.14625 	 0.88375 	 -3.40375 	
-42 	 34 	 1021 	-2 	 1 	 87 	-1.19 	 0.69125 	 -2.82625 	
-49 	 43 	 1010 	-2 	 2 	 87 	-0.76125 	 1.39125 	 -0.70875 	
-44 	 51 	 1022 	-2 	 2 	 87 	-1.18125 	 0.875 	 1.04125 	
-36 	 58 	 1013 	-2 	 3 	 86 	-1.2775 	 0.6825 	 1.7325 	
-38 	 47 	 1042 	-2 	 2 	 87 	-0.25375 	 2.02125 	 1.8375 	
-63 	 38 	 993 	-3 	 2 	 86 	1.00625 	 3.0625 	 2.40625 	
-54 	 52 	 1016 	-3 	 2 	 86 	-1.7325 	 -0.7875 	 3.92875 	
-36 	 35 	 1028 	-2 	 1 	 87 	-0.79625 	 -0.0175 	 5.32 	
-30 	 38 	 1021 	-1 	 2 	 87 	-0.76125 	 -0.07875 	 6.405 	
-18 	 26 	 1016 	-1 	 1 	 88 	-0.8225 	 -0.3675 	 7.1575 	
-11 	 24 	 1017 	0 	 1 	 88 	-0.14 	 0.7525 	 7.2625 	
-8 	 16 	 1013 	0 	 0 	 90 	-0.315 	 0.5075 	 6.3525 	
-21 	 22 	 1025 	-1 	 1 	 88 	-0.4725 	 0.62125 	 5.34625 	
-27 	 19 	 1016 	-1 	 1 	 88 	-0.11375 	 1.12 	 5.4775 	
-21 	 16 	 1015 	-1 	 0 	 88 	-0.39375 	 0.37625 	 5.845 	
-19 	 8 	 1023 	-1 	 0 	 88 	-0.18375 	 0.21875 	 6.335 	
-35 	 -2 	 1009 	-2 	 0 	 87 	0.11375 	 0.56875 	 6.86875 	
-40 	 -21 	 1026 	-2 	 -1 	 87 	0.04375 	 0.37625 	 8.02375 	
-21 	 -8 	 1013 	-1 	 0 	 88 	0.1225 	 0.56 	 9.73 	
-22 	 -20 	 1028 	-1 	 -1 	 88 	0.3325 	 0.6125 	 10.5438 	
-27 	 13 	 1004 	-1 	 0 	 88 	0.65625 	 0.595 	 10.9025 	
-11 	 4 	 1030 	0 	 0 	 89 	0.32375 	 0.06125 	 11.34 	
0 	 22 	 1010 	0 	 1 	 88 	0.2275 	 0.14 	 10.7975 	
0 	 -6 	 1021 	0 	 0 	 90 	0.245 	 0.6475 	 8.7675 	
-6 	 4 	 1019 	0 	 0 	 90 	0.28875 	 0.8925 	 5.7225 	
-24 	 18 	 1015 	-1 	 1 	 88 	-0.14 	 1.00625 	 3.9025 	
-10 	 8 	 1025 	0 	 0 	 89 	-0.7 	 0.39375 	 2.6775 	
-4 	 24 	 1017 	0 	 1 	 88 	-0.44625 	 0.5775 	 0.55125 	
-3 	 14 	 1020 	0 	 0 	 90 	-0.44625 	 1.0675 	 -2.23125 	
-17 	 26 	 1010 	0 	 1 	 88 	-0.91 	 -0.13125 	 -5.075 	
-28 	 13 	 1030 	-1 	 0 	 88 	-0.18375 	 0.3675 	 -7.35875 	
-31 	 36 	 1009 	-1 	 2 	 87 	0.1225 	 1.11125 	 -7.9975 	
-53 	 23 	 1018 	-2 	 1 	 87 	-0.13125 	 1.12875 	 -7.4025 	
-51 	 39 	 1016 	-2 	 2 	 87 	-0.48125 	 0.245 	 -6.32625 	
-58 	 27 	 1019 	-3 	 1 	 86 	-0.2275 	 1.015 	 -4.17375 	
-29 	 26 	 1014 	-1 	 1 	 88 	-0.14 	 0.44625 	 -0.98 	
-5 	 33 	 1026 	0 	 1 	 88 	-0.25375 	 0.7175 	 0.06125 	
-9 	 37 	 1016 	0 	 2 	 87 	-0.3325 	 0.39375 	 -2.4325 	
-13 	 35 	 1017 	0 	 1 	 88 	0.1925 	 0.56875 	 -3.87625 	
-6 	 34 	 1016 	0 	 1 	 88 	0.175 	 0.02625 	 -3.675 	
-15 	 20 	 1018 	0 	 1 	 88 	0.04375 	 -0.0175 	 -5.25 	
-36 	 18 	 1021 	-2 	 1 	 87 	0.30625 	 0.09625 	 -6.88625 	
-24 	 17 	 1015 	-1 	 0 	 88 	0.14875 	 -0.455 	 -6.6675 	
-38 	 22 	 1017 	-2 	 1 	 87 	0.0175 	 0.20125 	 -6.64125 	
-24 	 50 	 1025 	-1 	 2 	 87 	-0.02625 	 0.0175 	 -5.62625 	
-30 	 14 	 1013 	-1 	 0 	 88 	0.16625 	 0.875 	 -5.36375 	
-19 	 46 	 1018 	-1 	 2 	 87 	-0.37625 	 0.7875 	 -6.34375 	
-40 	 33 	 1017 	-2 	 1 	 87 	-0.665 	 0.72625 	 -7.39375 	
-33 	 16 	 1020 	-1 	 0 	 88 	-0.76125 	 0.84875 	 -7.2975 	
-14 	 61 	 1016 	0 	 3 	 86 	-0.69125 	 0.70875 	 -7.1225 	
-20 	 24 	 1020 	-1 	 1 	 88 	-0.455 	 0.6475 	 -7.175 	
-21 	 46 	 1018 	-1 	 2 	 87 	-0.28 	 0.595 	 -7.0875 	
-24 	 42 	 1020 	-1 	 2 	 87 	-0.175 	 0.39375 	 -6.86 	
-31 	 35 	 1017 	-1 	 2 	 87 	-0.02625 	 0.56875 	 -6.895 	
-45 	 32 	 1020 	-2 	 1 	 87 	0.23625 	 0.46375 	 -6.78125 	
-47 	 38 	 1018 	-2 	 2 	 87 	0.35875 	 0.1225 	 -5.04 	
-39 	 35 	 1016 	-2 	 2 	 87 	0.0875 	 0.1925 	 -2.835 	
-22 	 28 	 1019 	-1 	 1 	 88 	-0.11375 	 0.175 	 -1.16375 	
-12 	 40 	 1016 	0 	 2 	 87 	0.13125 	 0.455 	 -1.0675 	
5 	 44 	 1019 	0 	 2 	 87 	0.20125 	 0.07 	 -1.365 	
2 	 42 	 1020 	0 	 2 	 87 	0.315 	 0.21 	 -2.86125 	
-21 	 39 	 1017 	-1 	 2 	 87 	0.32375 	 0.035 	 -4.41875 	
-12 	 44 	 1019 	0 	 2 	 87 	0.42 	 -0.41125 	 -4.0775 	
-26 	 40 	 1017 	-1 	 2 	 87 	0.72625 	 -0.16625 	 -3.7975 	
-30 	 45 	 1019 	-1 	 2 	 87 	0.9275 	 -0.27125 	 -2.3625 	
-20 	 30 	 1017 	-1 	 1 	 88 	0.9975 	 -0.41125 	 -0.67375 	
-19 	 20 	 1017 	-1 	 1 	 88 	0.665 	 -0.0875 	 -0.30625 	
-26 	 17 	 1018 	-1 	 0 	 88 	0.1575 	 0.37625 	 -0.21875 	
-15 	 14 	 1019 	0 	 0 	 89 	0.00875 	 0.42875 	 0.2975 	
2 	 5 	 1018 	0 	 0 	 90 	0.11375 	 0.3325 	 -0.25375 	
